observation,state,year,dmargin,demwin,dwinnext,bin
4279,31,1970,45.57878673,1,0,48
4280,31,1974,14.56437111,1,1,33
4281,31,1976,2.507045865,1,0,27
4282,31,1978,-3.683879972,0,0,24
4283,31,1980,-45.27798593,0,0,3
4284,31,1986,-30.7179004,0,0,10
4285,31,1988,-38.96137774,0,0,6
4286,31,1990,-18.64209175,0,1,16
4287,31,1994,45.68804204,1,1,48
4288,31,1946,26.79573596,1,1,39
4289,31,1948,25.5763799,1,1,38
4290,31,1950,18.45836341,1,1,35
4291,31,1952,6.137704849,1,1,29
4292,31,1954,27.47806311,1,0,39
4293,31,1956,-6.69683814,0,1,22
4294,31,1958,29.89305258,1,1,40
4295,31,1960,15.6722784,1,1,33
4296,31,1962,42.74564385,1,1,47
4297,31,1964,49.20519292,1,1,50
4298,31,1968,24.37990904,1,1,38
4299,31,1970,41.791448,1,1,46
4300,31,1976,4.670634866,1,1,28
4301,31,1978,43.33871007,1,1,47
4302,31,1980,30.50653338,1,1,41
4303,31,1986,43.97113025,1,1,47
4304,31,1988,36.71846688,1,1,44
4305,31,1964,26.29145384,1,1,39
4306,31,1970,22.11155891,1,1,37
4307,31,1974,43.50641072,1,1,47
4308,31,1976,28.7389636,1,1,40
4309,31,1978,2.447232604,1,1,27
4310,32,1970,-16.79033041,0,0,17
4311,32,1974,-18.91839802,0,0,16
4312,32,1976,-44.68578398,0,0,3
4313,32,1978,-25.05560219,0,0,13
4314,32,1980,-2.028658986,0,0,24
4315,32,1984,-30.95737398,0,0,10
4316,32,1986,-41.79046154,0,0,5
4317,32,1988,-3.28553021,0,0,24
4318,32,1990,-40.43019712,0,0,5
4319,32,1994,-47.85844386,0,0,2
4320,32,1996,-19.5024848,0,0,16
4321,32,1998,-6.55759573,0,0,22
4322,32,2000,-7.58,0,0,22
4323,32,2004,-8.88,0,0,21
4324,32,2006,-0.40784232,0,1,25
4325,32,1970,2.712234855,1,1,27
4326,32,1974,34.86728966,1,1,43
4327,32,1976,40.6570524,1,1,46
4328,32,1980,-3.99958,0,0,24
4329,32,1984,-48.65988493,0,0,1
4330,32,1986,-25.75599849,0,0,13
4331,32,1994,-31.40385449,0,0,10
4332,32,1996,-11.86781824,0,0,20
4333,32,1998,-15.85110724,0,0,18
4334,32,2000,-16.22,0,0,17
4335,32,2004,-20.4,0,0,15
4336,32,2006,-18.94,0,1,16
4337,32,1984,23.07319939,1,1,37
4338,32,1986,42.59336293,1,1,47
4339,32,1988,46.21866643,1,1,49
4340,32,1990,48.91838729,1,1,50
4341,32,1994,29.52352762,1,1,40
4342,32,1996,36.7105484,1,1,44
4343,32,1998,9.895291924,1,1,30
4344,32,2000,34.36,1,1,43
4345,32,2004,37.36,1,1,44
4346,32,2006,49.28,1,1,50
4347,34,1948,-34.38301384,0,1,8
4348,34,1950,0.086930394,1,0,26
4349,34,1954,-26.41983926,0,0,12
4350,34,1956,-31.66999519,0,0,10
4351,34,1958,-14.92866278,0,1,18
4352,34,1960,0.7360816,1,1,26
4353,34,1964,29.84591424,1,1,40
4354,34,1966,25.24249852,1,1,38
4355,34,1974,36.36731505,1,1,44
4356,34,1976,35.59922278,1,0,43
4357,34,1978,-14.31612074,0,0,18
4358,34,1980,-14.46749568,0,0,18
4359,34,1984,-6.190097332,0,1,22
4360,34,1986,8.949026465,1,1,30
4361,34,1988,1.58547163,1,1,26
4362,34,1990,21.58251405,1,1,36
4363,34,1994,-6.006154418,0,0,22
4364,34,1996,-9.442746639,0,0,21
4365,34,1998,-28.26100886,0,0,11
4366,34,2000,-15.5,0,1,18
4367,34,2004,12.4,1,1,32
4368,34,2006,24.46,1,1,38
4369,34,1948,-38.71074617,0,0,6
4370,34,1950,-35.87741256,0,0,8
4371,34,1954,-27.85811722,0,0,12
4372,34,1956,-34.92893875,0,0,8
4373,34,1958,-21.07609212,0,0,15
4374,34,1960,-21.98041379,0,0,15
4375,34,1964,-3.291320801,0,0,24
4376,34,1966,-20.52063644,0,0,15
4377,34,1974,4.139772058,1,1,28
4378,34,1976,14.68774676,1,1,33
4379,34,1978,9.722423553,1,1,30
4380,34,1980,12.69201338,1,1,32
4381,34,1984,9.387594461,1,1,30
4382,34,1986,31.90946579,1,1,41
4383,34,1988,23.29312861,1,1,37
4384,34,1990,19.52502131,1,0,35
4385,34,1994,-40.20071626,0,0,5
4386,34,1996,-31.03313744,0,0,10
4387,34,1998,-36.70253158,0,1,7
4388,34,2000,15.72,1,1,33
4389,34,2004,33.24,1,1,42
4390,34,2006,40.84,1,1,46
4391,34,1946,-47.1229732,0,0,2
4392,34,1948,-21.22459412,0,0,15
4393,34,1950,-22.62429893,0,0,14
4394,34,1954,-16.67281091,0,0,17
4395,34,1956,-23.86240065,0,0,14
4396,34,1958,-8.831980824,0,0,21
4397,34,1960,-8.22237432,0,0,21
4398,34,1964,1.376152039,1,1,26
4399,34,1966,0.513243675,1,1,26
4400,34,1974,5.690568686,1,1,28
4401,34,1976,5.203405023,1,1,28
4402,34,1978,2.933582664,1,0,27
4403,34,1980,-2.597677708,0,1,24
4404,34,1984,3.088855743,1,1,27
4405,34,1986,15.87316692,1,1,33
4406,34,1988,16.59072638,1,1,34
4407,34,1990,10.17273068,1,0,31
4408,34,1994,-19.25750375,0,0,16
4409,34,1996,-13.159284,0,0,19
4410,34,1998,-29.40514982,0,0,11
4411,34,2000,-19.82,0,0,16
4412,34,2004,-25.92,0,0,13
4413,34,2006,-12.08,0,0,19
4414,34,1946,-17.66345501,0,1,17
4415,34,1948,3.012129664,1,1,27
4416,34,1950,12.3693943,1,0,32
4417,34,1954,-13.90871108,0,0,19
4418,34,1956,-11.62171364,0,0,20
4419,34,1958,-5.129602551,0,0,23
4420,34,1960,-10.15866697,0,0,20
4421,34,1964,-9.938207269,0,0,21
4422,34,1966,-27.61701643,0,0,12
4423,34,1974,-9.940704703,0,0,21
4424,34,1976,-11.62296534,0,0,20
4425,34,1978,-33.63735378,0,0,9
4426,34,1980,-35.76497138,0,0,8
4427,34,1984,-40.79686999,0,0,5
4428,34,1986,-35.91096699,0,0,8
4429,34,1988,-42.50926077,0,0,4
4430,34,1990,-29.30410504,0,0,11
4431,34,1994,-12.87643611,0,1,19
4432,34,1996,16.9752419,1,1,34
4433,34,1998,5.986604095,1,1,28
4434,34,2000,21.76,1,1,36
4435,34,2004,25.9,1,1,38
4436,34,2006,29.84,1,1,40
4437,34,1946,-6.088390946,0,1,22
4438,34,1948,6.698402762,1,1,29
4439,34,1950,7.269313931,1,0,29
4440,34,1954,-7.828447223,0,0,22
4441,34,1956,-17.11728573,0,0,17
4442,34,1958,-8.415549994,0,1,21
4443,34,1960,8.356186748,1,0,30
4444,34,1964,11.58563793,1,1,31
4445,34,1966,1.26452446,1,1,26
4446,34,1974,-8.472311497,0,0,21
4447,34,1976,-11.34921312,0,0,20
4448,34,1978,-16.74542427,0,0,17
4449,34,1980,-15.30531645,0,0,18
4450,34,1984,-27.37149894,0,0,12
4451,34,1986,-36.32446826,0,0,7
4452,34,1988,-31.81228638,0,0,10
4453,34,1990,-13.67124617,0,1,19
4454,34,1994,11.7274791,1,1,31
4455,34,1996,28.65434587,1,1,40
4456,34,1998,31.90802038,1,1,41
4457,34,2000,38.54,1,1,45
4458,34,2004,43.74,1,1,47
4459,34,1946,-7.695093751,0,1,22
4460,34,1948,14.80206549,1,1,33
4461,34,1950,17.87551641,1,1,34
4462,34,1954,8.978307247,1,1,30
4463,34,1956,13.70481551,1,1,32
4464,34,1958,27.12334394,1,1,39
4465,34,1960,31.23342991,1,0,41
4466,34,1964,-14.10636604,0,0,18
4467,34,1966,-29.61422205,0,0,11
4468,34,1974,33.41284096,1,1,42
4469,34,1976,28.50005627,1,1,40
4470,34,1978,27.11246312,1,0,39
4471,34,1980,-5.620372295,0,1,23
4472,34,1986,35.4791522,1,1,43
4473,34,1946,15.05252421,1,1,33
4474,34,1948,19.95397806,1,1,35
4475,34,1950,20.51285207,1,1,36
4476,34,1954,17.92845726,1,1,34
4477,34,1956,0.065401196,1,1,26
4478,34,1958,22.276178,1,1,37
4479,34,1960,21.36619985,1,1,36
4480,34,1964,41.46827757,1,1,46
4481,34,1966,40.91727436,1,1,46
4482,34,1984,38.50146234,1,1,45
4483,34,1996,42.14530289,1,1,47
4484,34,1946,7.763373852,1,1,29
4485,34,1948,39.10228014,1,1,45
4486,34,1950,34.77942646,1,1,43
4487,34,1956,31.29096031,1,1,41
4488,34,1958,43.30592155,1,1,47
4489,34,1960,45.79589069,1,1,48
4490,34,1966,47.54391313,1,1,49
4491,34,1984,25.54015219,1,1,38
4492,34,1990,44.52730417,1,1,48
4493,34,1946,16.49755239,1,1,34
4494,34,1948,31.07970655,1,1,41
4495,34,1954,43.77752244,1,1,47
4496,34,1956,25.592646,1,1,38
4497,34,1958,44.13859844,1,1,48
4498,34,1960,44.60626841,1,1,48
4499,34,1964,36.58953011,1,1,44
4500,34,1966,13.50783706,1,1,32
4501,34,1978,9.750282764,1,1,30
4502,34,1980,17.66916215,1,1,34
4503,34,1984,5.549395084,1,1,28
4504,34,1986,44.71459985,1,1,48
4505,34,1990,39.98060226,1,1,45
4506,34,1994,45.22931576,1,1,48
4507,34,2000,36.88,1,1,44
4508,34,2004,42.64,1,1,47
4509,34,1946,24.10905957,1,1,38
4510,34,1948,30.04384339,1,1,41
4511,34,1950,41.50352776,1,1,46
4512,34,1956,46.43173516,1,1,49
4513,34,1984,46.16355896,1,1,49
4514,34,1946,20.81875801,1,1,36
4515,34,1948,24.65904951,1,1,38
4516,34,1950,33.52516294,1,1,42
4517,34,1966,48.75538349,1,1,50
4518,34,1980,45.30349672,1,1,48
4519,34,1946,7.927238941,1,1,29
4520,34,1948,28.51180732,1,1,40
4521,34,1950,28.48009169,1,0,40
4522,34,1954,-2.617898583,0,0,24
4523,34,1956,-15.2089715,0,0,18
4524,34,1958,-12.7831161,0,1,19
4525,34,1960,0.838077068,1,1,26
4526,34,1966,48.3080864,1,1,50
4527,34,1946,7.006660104,1,1,29
4528,34,1948,17.07764864,1,1,34
4529,34,1950,20.19071281,1,1,36
4530,34,1956,42.32027531,1,1,47
4531,34,1966,43.27234328,1,1,47
4532,34,1984,31.81009293,1,1,41
4533,34,1988,49.40142334,1,1,50
4534,34,1994,-46.30782604,0,0,2
4535,34,1996,-26.84806585,0,0,12
4536,34,1998,-30.60059249,0,0,10
4537,34,2000,-31.18,0,0,10
4538,34,2004,-17.98,0,0,17
4539,34,2006,-13.6,0,1,19
4540,34,1946,49.99338388,1,1,50
4541,34,1954,47.60390818,1,1,49
4542,34,1956,28.38767767,1,1,40
4543,34,1958,41.13366604,1,1,46
4544,34,1960,41.13874137,1,1,46
4545,34,1984,-40.32262862,0,0,5
4546,34,1986,-39.0509963,0,0,6
4547,34,1988,-26.59909725,0,0,12
4548,34,1990,-24.57816899,0,1,13
4549,34,1994,28.82952094,1,1,40
4550,34,1996,48.70115519,1,1,50
4551,34,1954,-3.432494402,0,0,24
4552,34,1956,-23.68934453,0,0,14
4553,34,1958,-5.633583665,0,0,23
4554,34,1960,-1.45945549,0,1,25
4555,34,1964,7.199278474,1,1,29
4556,34,1966,13.68206441,1,1,32
4557,34,1976,32.51618743,1,1,42
4558,34,1978,39.76718187,1,1,45
4559,34,1980,3.250285983,1,0,27
4560,34,1984,-12.10114062,0,0,19
4561,34,1986,-16.00920856,0,0,17
4562,34,1988,-24.6029526,0,0,13
4563,34,1990,-21.60778642,0,1,15
4564,34,1946,-22.34420776,0,1,14
4565,34,1948,5.358433723,1,1,28
4566,34,1950,6.118574739,1,1,29
4567,34,1956,49.79905784,1,1,50
4568,34,1964,22.79030085,1,1,37
4569,34,1966,14.80656564,1,1,33
4570,34,1946,-23.38466644,0,0,14
4571,34,1948,-16.04762971,0,0,17
4572,34,1950,-11.88444495,0,0,20
4573,34,1954,-0.321444658,0,0,25
4574,34,1956,-1.831889153,0,0,25
4575,34,1958,-7.80864954,0,0,22
4576,34,1960,-20.38341761,0,0,15
4577,34,1966,-1.481693983,0,1,25
4578,34,1974,32.15811253,1,1,42
4579,34,1976,45.16940713,1,1,48
4580,34,1978,21.16525173,1,0,36
4581,34,1980,-12.7838254,0,1,19
4582,34,1946,8.387875557,1,0,30
4583,34,1948,-5.150020123,0,1,23
4584,34,1950,15.60969353,1,1,33
4585,34,1956,15.96715748,1,1,33
4586,34,1958,25.55230856,1,1,38
4587,34,1960,24.83872771,1,1,38
4588,34,1978,-6.503006816,0,0,22
4589,34,1980,-13.99193406,0,1,19
4590,34,1994,16.33583605,1,1,34
4591,34,1996,31.61014616,1,1,41
4592,34,2000,37.24,1,1,44
4593,34,2004,39.54,1,1,45
4594,34,2006,41.44,1,1,46
4595,34,1946,42.78302491,1,1,47
4596,34,1950,42.58728027,1,1,47
4597,34,1954,49.14673865,1,1,50
4598,34,1956,36.88085973,1,1,44
4599,34,1958,46.263659,1,1,49
4600,34,1960,44.85867321,1,1,48
4601,34,1964,48.7010777,1,1,50
4602,34,1966,31.51920736,1,1,41
4603,34,1988,28.82469594,1,1,40
4604,34,1990,38.28600645,1,0,45
4605,34,1994,-15.32793641,0,0,18
4606,34,1996,-6.897678971,0,0,22
4607,34,1998,-28.65305543,0,0,11
4608,34,2000,-25.78,0,0,13
4609,34,2004,-33.48,0,1,9
4610,34,2006,2.44,1,1,27
4611,34,1946,22.16361761,1,1,37
4612,34,1948,31.385234,1,1,41
4613,34,1950,30.42269349,1,1,41
4614,34,1954,36.57555878,1,1,44
4615,34,1956,27.5295943,1,1,39
4616,34,1958,34.09895897,1,1,43
4617,34,1960,25.42892098,1,1,38
4618,34,1984,-1.92923,0,0,25
4619,34,1986,-9.307679534,0,1,21
4620,34,1988,2.838689089,1,1,27
4621,34,1990,35.64614058,1,0,43
4622,34,1994,-38.1337285,0,0,6
4623,34,1996,-19.4388032,0,0,16
4624,34,1998,-19.51226294,0,0,16
4625,34,2000,-17.94,0,0,17
4626,34,2004,-32.28,0,1,9
4627,34,2006,6.2,1,1,29
4628,34,1946,-6.128075719,0,0,22
4629,34,1948,-1.427796483,0,0,25
4630,34,1950,-28.85905504,0,0,11
4631,34,1954,35.68756282,1,1,43
4632,34,1956,32.96554387,1,1,42
4633,34,1958,44.99475658,1,1,48
4634,34,1960,49.26451743,1,1,50
4635,34,1990,-46.98289931,0,1,2
4636,34,1994,35.82614958,1,1,43
4637,34,1996,39.21486735,1,1,45
4638,34,1998,48.44257832,1,1,50
4639,34,2000,48.8,1,1,50
4640,34,2004,41.56,1,1,46
4641,34,1946,25.07151365,1,1,38
4642,34,1950,36.0869348,1,1,44
4643,34,1956,39.37514722,1,1,45
4644,34,1958,44.69870925,1,1,48
4645,34,1960,44.38747168,1,1,48
4646,34,1984,-41.02125466,0,0,5
4647,34,1986,-42.30701029,0,0,4
4648,34,1988,-44.15498376,0,0,3
4649,34,1990,-42.00237393,0,0,4
4650,34,1994,-46.86308205,0,0,2
4651,34,1996,-20.95234394,0,0,15
4652,34,1998,-13.25789392,0,0,19
4653,34,2000,-35.8,0,1,8
4654,34,2004,34.32,1,1,43
4655,34,1946,18.22217703,1,1,35
4656,34,1950,36.95552945,1,1,44
4657,34,1956,46.64300084,1,1,49
4658,34,1974,-15.23851156,0,0,18
4659,34,1976,-7.2548,0,1,22
4660,34,1978,5.365866423,1,1,28
4661,34,1980,12.44295835,1,1,32
4662,34,1988,23.49189818,1,1,37
4663,34,1990,28.13075483,1,0,40
4664,34,1994,-47.42531776,0,0,2
4665,34,1996,-38.30406666,0,0,6
4666,34,2004,-41.34,0,0,5
4667,34,2006,-26.3,0,0,12
4668,34,1946,16.92921519,1,1,34
4669,34,1948,26.10341311,1,1,39
4670,34,1950,49.53693151,1,1,50
4671,34,1954,31.75649047,1,1,41
4672,34,1956,22.40788937,1,1,37
4673,34,1958,27.96856463,1,1,39
4674,34,1960,29.21927869,1,0,40
4675,34,1964,-25.94056129,0,0,13
4676,34,1966,-30.48623204,0,1,10
4677,34,1974,15.66822231,1,1,33
4678,34,1976,10.19059122,1,1,31
4679,34,1978,13.3464247,1,1,32
4680,34,1980,19.87090409,1,0,35
4681,34,1984,-46.31032944,0,0,2
4682,34,1986,-40.8744216,0,0,5
4683,34,1988,-44.76567805,0,0,3
4684,34,1990,-36.28068864,0,0,7
4685,34,1996,-46.11122012,0,0,2
4686,34,2004,-25.36,0,1,13
4687,34,2006,9.04,1,1,30
4688,34,1946,0.199377537,1,1,26
4689,34,1950,17.30465889,1,0,34
4690,34,1954,-7.289713621,0,0,22
4691,34,1956,-23.82131219,0,0,14
4692,34,1958,-15.52299261,0,0,18
4693,34,1960,-24.32873249,0,0,13
4694,34,1964,12.43642867,1,1,32
4695,34,1966,9.290266037,1,1,30
4696,34,1968,23.88012111,1,0,37
4697,34,1974,-31.71714544,0,0,10
4698,34,1976,-41.07841253,0,0,5
4699,34,1984,-45.57683468,0,0,3
4700,34,1986,-46.56636715,0,0,2
4701,34,1994,-15.21521807,0,0,18
4702,34,1996,-10.21879911,0,0,20
4703,34,1998,-38.78452778,0,0,6
4704,34,2000,-40.36,0,0,5
4705,34,2006,-1.58,0,1,25
4706,34,1946,-6.831908226,0,1,22
4707,34,1948,20.6086427,1,1,36
4708,34,1950,18.24206114,1,0,35
4709,34,1954,-28.01254988,0,0,11
4710,34,1956,-34.8970294,0,0,8
4711,34,1958,-26.39392614,0,0,12
4712,34,1960,-5.137550831,0,0,23
4713,34,1964,-12.64755726,0,0,19
4714,34,1966,-43.93204153,0,0,4
4715,34,1968,-45.05727291,0,0,3
4716,34,1974,-15.49037695,0,0,18
4717,34,1976,-32.36095011,0,0,9
4718,34,1978,-32.3617667,0,0,9
4719,34,1984,-41.19728804,0,0,5
4720,34,1994,0.641620159,1,1,26
4721,34,1996,12.90976703,1,1,32
4722,34,1998,30.50588071,1,1,41
4723,34,2000,25.22,1,0,38
4724,34,2004,-11.26,0,0,20
4725,34,2006,-3.96,0,0,24
4726,34,1946,-37.092188,0,0,7
4727,34,1948,-8.731397986,0,0,21
4728,34,1950,-13.18865418,0,0,19
4729,34,1954,-14.36558664,0,0,18
4730,34,1956,-16.13146067,0,0,17
4731,34,1958,-16.38929844,0,0,17
4732,34,1960,-16.01090431,0,0,17
4733,34,1964,3.27039957,1,1,27
4734,34,1966,2.739825845,1,0,27
4735,34,1968,-2.929401398,0,1,24
4736,34,1974,9.654524922,1,1,30
4737,34,1976,33.26200545,1,1,42
4738,34,1978,11.52216196,1,1,31
4739,34,1980,11.0065788,1,0,31
4740,34,1984,-8.639764786,0,0,21
4741,34,1986,-0.558842084,0,0,25
4742,34,1988,-15.67153931,0,0,18
4743,34,1990,-28.37849259,0,0,11
4744,34,1994,-49.05503988,0,0,1
4745,34,1996,-19.76931095,0,0,16
4746,34,1998,-14.6410495,0,0,18
4747,34,2000,-38.6,0,0,6
4748,34,2004,1.34,1,1,26
4749,34,1948,-29.96875346,0,0,11
4750,34,1950,-37.72372305,0,0,7
4751,34,1954,-32.21405447,0,0,9
4752,34,1956,-24.32061136,0,0,13
4753,34,1958,-21.57183886,0,0,15
4754,34,1960,-17.37475693,0,0,17
4755,34,1964,6.373974681,1,1,29
4756,34,1966,3.955179453,1,0,27
4757,34,1968,-2.503812313,0,0,24
4758,34,1984,15.13796449,1,1,33
4759,34,1986,36.61229908,1,1,44
4760,34,1990,29.64901924,1,1,40
4761,34,1994,16.56962931,1,1,34
4762,34,1996,14.5054847,1,1,33
4763,34,1998,34.0203166,1,1,43
4764,34,2000,33.62,1,1,42
4765,34,2004,49.08,1,1,50
4766,34,2006,46.34,1,1,49
4767,34,1946,-19.70964074,0,0,16
4768,34,1948,-23.65612686,0,0,14
4769,34,1950,-24.9781251,0,0,13
4770,34,1954,-34.79785323,0,0,8
4771,34,1956,-42.82379448,0,0,4
4772,34,1958,-26.72124207,0,0,12
4773,34,1960,-13.48885,0,1,19
4774,34,1964,38.49682808,1,0,45
4775,34,1966,-8.161780238,0,0,21
4776,34,1974,8.993327618,1,1,30
4777,34,1976,1.954513788,1,0,26
4778,34,1978,-8.04079771,0,0,21
4779,34,1980,-33.40774775,0,0,9
4780,34,1984,-45.33378184,0,0,3
4781,34,1986,-46.45835459,0,0,2
4782,34,1988,-42.23220944,0,0,4
4783,34,1990,-38.37586641,0,1,6
4784,34,1994,12.15721369,1,1,32
4785,34,1996,23.9782244,1,1,37
4786,34,1998,16.27523899,1,1,34
4787,34,2000,22.52,1,0,37
4788,34,2004,-10.78,0,0,20
4789,34,2006,-2.92,0,1,24
4790,34,1946,-39.08857405,0,0,6
4791,34,1948,-29.68586683,0,0,11
4792,34,1950,-33.79622996,0,1,9
4793,34,1954,22.3903507,1,1,37
4794,34,1956,11.58106029,1,1,31
4795,34,1958,29.33731079,1,1,40
4796,34,1960,25.71178377,1,0,38
4797,34,1964,-0.552315592,0,0,25
4798,34,1966,-30.02885878,0,0,10
4799,34,1974,-10.01619399,0,0,20
4800,34,1976,-11.4351511,0,0,20
4801,34,1978,-21.01965845,0,0,15
4802,34,1980,-32.26886392,0,0,9
4803,34,1984,-8.97886,0,1,21
4804,34,1986,1.983204484,1,1,26
4805,34,1988,17.38410294,1,1,34
4806,34,1990,18.04822683,1,0,35
4807,34,1994,-34.03320313,0,0,8
4808,34,1996,-9.633302689,0,0,21
4809,34,1998,-35.54981947,0,0,8
4810,34,1946,-18.38070154,0,0,16
4811,34,1948,-13.8748616,0,0,19
4812,34,1950,-30.26939034,0,0,10
4813,34,1954,-32.4904561,0,0,9
4814,34,1956,-43.65370274,0,0,4
4815,34,1958,-27.58708298,0,0,12
4816,34,1960,-20.79874277,0,0,15
4817,34,1964,-12.03106642,0,0,19
4818,34,1966,-35.1995945,0,0,8
4819,34,1974,-21.91621661,0,0,15
4820,34,1976,-33.00175667,0,0,9
4821,34,1984,-49.96970892,0,0,1
4822,34,1986,-15.48743844,0,0,18
4823,34,1988,-6.772732735,0,0,22
4824,34,1990,-13.10375035,0,0,19
4825,34,1996,-46.2095499,0,0,2
4826,34,1998,-42.66865551,0,0,4
4827,34,1946,10.26526392,1,1,31
4828,34,1948,14.53468502,1,1,33
4829,34,1950,19.72647309,1,0,35
4830,34,1954,-22.95440435,0,0,14
4831,34,1956,-34.92935598,0,1,8
4832,34,1958,8.055099845,1,1,30
4833,34,1960,24.60976839,1,0,38
4834,34,1964,-6.809461117,0,0,22
4835,34,1966,-44.53978539,0,0,3
4836,34,1968,-35.15725136,0,0,8
4837,34,1974,18.18260849,1,1,35
4838,34,1976,10.70649028,1,1,31
4839,34,1978,6.310537457,1,0,29
4840,34,1980,-31.13652766,0,1,10
4841,34,1984,38.74692,1,1,45
4842,34,1988,45.44654787,1,1,48
4843,34,1946,-39.79321718,0,0,6
4844,34,1948,-30.05086184,0,0,10
4845,34,1950,-39.64505494,0,0,6
4846,34,1954,-37.97164857,0,0,7
4847,34,1956,-45.44342458,0,0,3
4848,34,1958,-29.62676287,0,0,11
4849,34,1960,-26.03695691,0,0,12
4850,34,1964,-16.779387,0,0,17
4851,34,1966,-31.66878521,0,0,10
4852,34,1968,-37.06117868,0,0,7
4853,34,1974,-35.10406315,0,0,8
4854,34,1976,-41.75426364,0,0,5
4855,34,1978,-16.42207205,0,0,17
4856,34,1946,-47.57243991,0,0,2
4857,34,1948,-23.10786843,0,0,14
4858,34,1950,-34.57318842,0,0,8
4859,34,1954,-18.74603927,0,0,16
4860,34,1956,-14.91971016,0,0,18
4861,34,1958,-1.593479514,0,0,25
4862,34,1960,-10.67059338,0,0,20
4863,34,1964,2.406394482,1,1,27
4864,34,1966,16.82006717,1,1,34
4865,34,1968,7.54134059,1,0,29
4866,34,1974,-38.48495483,0,0,6
4867,34,1976,-35.54652333,0,0,8
4868,34,1984,9.725254774,1,0,30
4869,34,1986,-20.28524876,0,0,15
4870,34,1946,-8.593559265,0,1,21
4871,34,1948,0.107362866,1,0,26
4872,34,1950,-5.424800515,0,0,23
4873,34,1954,-27.28132904,0,0,12
4874,34,1956,-34.88468528,0,0,8
4875,34,1958,-7.652592659,0,0,22
4876,34,1960,-9.14209187,0,1,21
4877,34,1964,27.95958519,1,1,39
4878,34,1966,31.65278435,1,1,41
4879,34,1968,39.90600705,1,1,45
4880,34,1974,-17.13651419,0,0,17
4881,34,1976,-28.50278318,0,0,11
4882,34,1978,-43.06927621,0,0,4
4883,34,1946,-26.50339901,0,0,12
4884,34,1948,-4.22975421,0,0,23
4885,34,1950,-23.85822535,0,0,14
4886,34,1954,-36.77629232,0,0,7
4887,34,1956,-39.10177648,0,0,6
4888,34,1958,-29.41828966,0,0,11
4889,34,1960,-5.18245697,0,0,23
4890,34,1964,-13.50567639,0,0,19
4891,34,1966,-44.69680488,0,0,3
4892,34,1968,-46.96314037,0,0,2
4893,34,1974,19.12333965,1,1,35
4894,34,1976,33.2771033,1,1,42
4895,34,1946,-43.33728254,0,0,4
4896,34,1948,-29.22030687,0,0,11
4897,34,1950,-29.21882868,0,0,11
4898,34,1954,-43.30072403,0,0,4
4899,34,1956,-43.29924285,0,0,4
4900,34,1958,-31.60381019,0,0,10
4901,34,1960,-26.86741352,0,0,12
4902,34,1964,-10.13633907,0,0,20
4903,34,1966,-37.69857287,0,0,7
4904,34,1968,-43.15384924,0,0,4
4905,34,1946,-44.11878586,0,0,3
4906,34,1948,-16.07507765,0,0,17
4907,34,1950,-37.51318157,0,0,7
4908,34,1954,-43.76900494,0,0,4
4909,34,1956,-43.42525005,0,0,4
4910,34,1958,-16.36181772,0,0,17
4911,34,1960,-15.10870159,0,0,18
4912,34,1964,-16.85581207,0,0,17
4913,34,1966,-37.94274628,0,0,7
4914,34,1968,-30.34548461,0,0,10
4915,34,1974,-44.27728653,0,0,3
4916,34,1946,-45.09966373,0,0,3
4917,34,1948,-30.37031591,0,0,10
4918,34,1950,-33.71298015,0,0,9
4919,34,1954,-29.56037819,0,0,11
4920,34,1956,-40.93407094,0,0,5
4921,34,1958,-30.30083477,0,0,10
4922,34,1960,-19.35487688,0,0,16
4923,34,1964,5.508139729,1,1,28
4924,34,1966,4.615065455,1,1,28
4925,34,1968,12.65002489,1,0,32
4926,34,1974,-23.06939065,0,1,14
4927,34,1976,23.57699871,1,1,37
4928,34,1978,16.90080464,1,1,34
4929,34,1946,-21.06753588,0,0,15
4930,34,1948,-2.730217576,0,0,24
4931,34,1950,-32.56054521,0,0,9
4932,34,1954,-23.776564,0,0,14
4933,34,1956,-28.68191302,0,0,11
4934,34,1958,-23.85317385,0,0,14
4935,34,1960,-10.10707617,0,0,20
4936,34,1964,-5.233058333,0,0,23
4937,34,1966,-22.48187065,0,0,14
4938,34,1968,-30.75259924,0,0,10
4939,34,1946,-42.94690788,0,0,4
4940,34,1948,-19.77791488,0,0,16
4941,34,1950,-29.12432253,0,0,11
4942,34,1954,-26.23710334,0,0,12
4943,34,1956,-28.82860005,0,1,11
4944,34,1958,0.605031848,1,1,26
4945,34,1960,12.48261929,1,1,32
4946,34,1946,-25.09704828,0,0,13
4947,34,1948,-4.410371184,0,0,23
4948,34,1950,-17.14780629,0,0,17
4949,34,1954,-15.20123482,0,0,18
4950,34,1956,-18.32579672,0,0,16
4951,34,1958,-17.7249819,0,0,17
4952,34,1946,-29.3325454,0,1,11
4953,34,1948,3.972929716,1,0,27
4954,34,1950,-2.842119336,0,0,24
4955,34,1954,-31.26920462,0,0,10
4956,34,1956,-37.33023405,0,0,7
4957,34,1958,-29.7131151,0,0,11
4958,34,1946,-15.08785486,0,1,18
4959,34,1948,5.527731776,1,0,28
4960,34,1946,-43.73118579,0,0,4
4961,34,1948,-23.64208102,0,0,14
4962,27,1970,42.89806783,1,1,47
4963,27,1984,34.24751759,1,1,43
4964,27,1986,39.08145726,1,1,45
